f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,life_expectancy_then
1.3510336926046087,4.2729462205123845,3.4450692986668594,6.378681315166023,1.4278169159598988,3.3692917823937507,0.6394202965988537,0.8437438714508515,1.1855286869930757,0.521493219008882,5.589442765661547,1.5773791667877755,0.5919641211452275,2.9254595868671003,1.4145626732502627,3.8386934775778627,2.6667914953145573,3.0980272750764724,7.706913133782847,0.844183701940704,92.34227742324501,57.1539542878294,71.95283744656525,46.660469696462954,79.94338184605864,85.79298771945086,105.13694403114266,103.37785024681891,73.40845087567894,91.69918588996734,39.20590437853072,69.48751325793354,81.2533037167556,60.11486524104489,82.40151721076053,66.01960365100871,69.17073434407669,60.68479288347298,40.405670908730286,115.07144758094034,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,18.01670575708185,4.837735757502575
4.2729462205123845,3.4450692986668594,6.378681315166023,1.4278169159598988,3.3692917823937507,0.6394202965988537,0.8437438714508515,1.1855286869930757,0.521493219008882,5.589442765661547,1.5773791667877755,0.5919641211452275,2.9254595868671003,1.4145626732502627,3.8386934775778627,2.6667914953145573,3.0980272750764724,7.706913133782847,0.844183701940704,1.7270115855716304,57.1539542878294,71.95283744656525,46.660469696462954,79.94338184605864,85.79298771945086,105.13694403114266,103.37785024681891,73.40845087567894,91.69918588996734,39.20590437853072,69.48751325793354,81.2533037167556,60.11486524104489,82.40151721076053,66.01960365100871,69.17073434407669,60.68479288347298,40.405670908730286,115.07144758094034,94.84690953688275,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,17.998047123450426,4.910222388621296
3.4450692986668594,6.378681315166023,1.4278169159598988,3.3692917823937507,0.6394202965988537,0.8437438714508515,1.1855286869930757,0.521493219008882,5.589442765661547,1.5773791667877755,0.5919641211452275,2.9254595868671003,1.4145626732502627,3.8386934775778627,2.6667914953145573,3.0980272750764724,7.706913133782847,0.844183701940704,1.7270115855716304,0.8634851166394787,71.95283744656525,46.660469696462954,79.94338184605864,85.79298771945086,105.13694403114266,103.37785024681891,73.40845087567894,91.69918588996734,39.20590437853072,69.48751325793354,81.2533037167556,60.11486524104489,82.40151721076053,66.01960365100871,69.17073434407669,60.68479288347298,40.405670908730286,115.07144758094034,94.84690953688275,90.56964298281532,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,18.171466293410553,4.873366114598164
6.378681315166023,1.4278169159598988,3.3692917823937507,0.6394202965988537,0.8437438714508515,1.1855286869930757,0.521493219008882,5.589442765661547,1.5773791667877755,0.5919641211452275,2.9254595868671003,1.4145626732502627,3.8386934775778627,2.6667914953145573,3.0980272750764724,7.706913133782847,0.844183701940704,1.7270115855716304,0.8634851166394787,4.839705373150566,46.660469696462954,79.94338184605864,85.79298771945086,105.13694403114266,103.37785024681891,73.40845087567894,91.69918588996734,39.20590437853072,69.48751325793354,81.2533037167556,60.11486524104489,82.40151721076053,66.01960365100871,69.17073434407669,60.68479288347298,40.405670908730286,115.07144758094034,94.84690953688275,90.56964298281532,49.60483435867864,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,18.222114073977796,4.791843661823582
1.4278169159598988,3.3692917823937507,0.6394202965988537,0.8437438714508515,1.1855286869930757,0.521493219008882,5.589442765661547,1.5773791667877755,0.5919641211452275,2.9254595868671003,1.4145626732502627,3.8386934775778627,2.6667914953145573,3.0980272750764724,7.706913133782847,0.844183701940704,1.7270115855716304,0.8634851166394787,4.839705373150566,1.6048892803504733,79.94338184605864,85.79298771945086,105.13694403114266,103.37785024681891,73.40845087567894,91.69918588996734,39.20590437853072,69.48751325793354,81.2533037167556,60.11486524104489,82.40151721076053,66.01960365100871,69.17073434407669,60.68479288347298,40.405670908730286,115.07144758094034,94.84690953688275,90.56964298281532,49.60483435867864,85.56896655927783,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,18.090922047071384,4.674155218865137
3.3692917823937507,0.6394202965988537,0.8437438714508515,1.1855286869930757,0.521493219008882,5.589442765661547,1.5773791667877755,0.5919641211452275,2.9254595868671003,1.4145626732502627,3.8386934775778627,2.6667914953145573,3.0980272750764724,7.706913133782847,0.844183701940704,1.7270115855716304,0.8634851166394787,4.839705373150566,1.6048892803504733,1.9231385694724539,85.79298771945086,105.13694403114266,103.37785024681891,73.40845087567894,91.69918588996734,39.20590437853072,69.48751325793354,81.2533037167556,60.11486524104489,82.40151721076053,66.01960365100871,69.17073434407669,60.68479288347298,40.405670908730286,115.07144758094034,94.84690953688275,90.56964298281532,49.60483435867864,85.56896655927783,64.70902035406307,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,18.03754030569084,4.68281538632877
0.6394202965988537,0.8437438714508515,1.1855286869930757,0.521493219008882,5.589442765661547,1.5773791667877755,0.5919641211452275,2.9254595868671003,1.4145626732502627,3.8386934775778627,2.6667914953145573,3.0980272750764724,7.706913133782847,0.844183701940704,1.7270115855716304,0.8634851166394787,4.839705373150566,1.6048892803504733,1.9231385694724539,4.1431195415782325,105.13694403114266,103.37785024681891,73.40845087567894,91.69918588996734,39.20590437853072,69.48751325793354,81.2533037167556,60.11486524104489,82.40151721076053,66.01960365100871,69.17073434407669,60.68479288347298,40.405670908730286,115.07144758094034,94.84690953688275,90.56964298281532,49.60483435867864,85.56896655927783,64.70902035406307,67.70145744843458,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,18.03941375601939,4.671454085204336
0.8437438714508515,1.1855286869930757,0.521493219008882,5.589442765661547,1.5773791667877755,0.5919641211452275,2.9254595868671003,1.4145626732502627,3.8386934775778627,2.6667914953145573,3.0980272750764724,7.706913133782847,0.844183701940704,1.7270115855716304,0.8634851166394787,4.839705373150566,1.6048892803504733,1.9231385694724539,4.1431195415782325,4.666041163986246,103.37785024681891,73.40845087567894,91.69918588996734,39.20590437853072,69.48751325793354,81.2533037167556,60.11486524104489,82.40151721076053,66.01960365100871,69.17073434407669,60.68479288347298,40.405670908730286,115.07144758094034,94.84690953688275,90.56964298281532,49.60483435867864,85.56896655927783,64.70902035406307,67.70145744843458,59.698028508733444,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,18.0731327831693,4.78881200012069
1.1855286869930757,0.521493219008882,5.589442765661547,1.5773791667877755,0.5919641211452275,2.9254595868671003,1.4145626732502627,3.8386934775778627,2.6667914953145573,3.0980272750764724,7.706913133782847,0.844183701940704,1.7270115855716304,0.8634851166394787,4.839705373150566,1.6048892803504733,1.9231385694724539,4.1431195415782325,4.666041163986246,1.4159500327810073,73.40845087567894,91.69918588996734,39.20590437853072,69.48751325793354,81.2533037167556,60.11486524104489,82.40151721076053,66.01960365100871,69.17073434407669,60.68479288347298,40.405670908730286,115.07144758094034,94.84690953688275,90.56964298281532,49.60483435867864,85.56896655927783,64.70902035406307,67.70145744843458,59.698028508733444,91.29714860194744,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,17.949074822549846,4.848873721916322
0.521493219008882,5.589442765661547,1.5773791667877755,0.5919641211452275,2.9254595868671003,1.4145626732502627,3.8386934775778627,2.6667914953145573,3.0980272750764724,7.706913133782847,0.844183701940704,1.7270115855716304,0.8634851166394787,4.839705373150566,1.6048892803504733,1.9231385694724539,4.1431195415782325,4.666041163986246,1.4159500327810073,0.8646469049840053,91.69918588996734,39.20590437853072,69.48751325793354,81.2533037167556,60.11486524104489,82.40151721076053,66.01960365100871,69.17073434407669,60.68479288347298,40.405670908730286,115.07144758094034,94.84690953688275,90.56964298281532,49.60483435867864,85.56896655927783,64.70902035406307,67.70145744843458,59.698028508733444,91.29714860194744,68.42467615941523,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,5646.673273600141,17.939868540965456,4.719890186555601
